"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"batailles" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bataillon" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bateau" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"batons" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bavard" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bavardage" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bavarois" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bear" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"beatus" 0 0 0 0 0 0 0.408163265306122 0 0 0 0 0 0 0
"beauche" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"beaute" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"beaux-freres" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"bedeckten" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"befindlichen" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"begier" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"beiden" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bein" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"belges" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"belle-coeur" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bellowitz" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bemalt" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"ben" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"bene" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"benisse" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"bequem" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"berge" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"besitze" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"besoins" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"besonders" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"besouhof" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"besouhoff" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"betises" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"better" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"bibi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"bien-etre" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bienfaisant" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bienfaits" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bient" 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0
"bientot" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bijou" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"bile" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bilieux" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bin" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"biscuits" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bivacs" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"blague" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"blanc" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"blase" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"bleiben" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"blesse" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"blesser" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bleues" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"blonde" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"blondes" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bo-" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"boeuf" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"boivent" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bonapartiste" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bonnet" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bordeau" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bords" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bornons-nous" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bosewicht" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bouchees" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"boucles" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"boudoir" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bouillon" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"boulevards" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bouquet" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bour" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bourgeois-gentilhomme" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"bourru" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"boutique" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"boyards" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"branche" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brava" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"breakfast" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"breme" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brigands" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brillant" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brillante" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brillants" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brise" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"brisees" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"briser" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"brisons-la" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"brohan" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"broyer" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"bruit" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"bruits" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brule" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brulent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bruler" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brulons" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brumaire" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brunn" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"brusquement" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"brust" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"bruxelles" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"bukshevden" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"burlesque" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"c-" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"ca" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"cacha" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"cache" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cachee" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cachemire" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cachez" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cadavres" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cadeau" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cadenas" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cafes" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"caillou" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"calamites" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"calligraphie" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"calmer" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"camelias" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"campagnard" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"campo" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"canaille" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cancan" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"candide" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"canons" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"canut" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"cape" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"capital" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"capitales" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"capitaux" 0 0 0 0 0 0 0.408163265306122 0 0 0 0 0 0 0
"capitulation" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"caprices" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"capucins" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"caquet" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"carrement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cartes" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cartuches" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cassent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"casser" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"casses" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"causons" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cavaliers" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"ceci" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"ceda" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cede" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"celle-la" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"celles-la" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"celui-ci" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cendres" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cents" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"ceremonie" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"certain" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"certaine" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"ceschants" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"cesser" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cessez" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"ceux-la" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chacun" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chaine" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"chameau" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"champagne" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"chances" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chandelle" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"changements" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"changerez" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chant" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chantants" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"chaperon" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"chaque" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"charitable" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"charite" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"charlotte" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"charmantes" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"charnelle" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"charretiers" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chasser" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chauffe" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chauffer" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chaussee" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"chemins" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chenapan" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chercher" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cheri" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"chers" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cherubini" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cheux" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"chevaux" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cheveux" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cheville" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chic" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"chiennes" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"chiens" 0 0 0.581395348837209 0 0 0 0 0 0 0 0 0 0 0
"chimie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"chimique" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"chinoises" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"choisir" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"choix" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"choses-la" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"choux" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chretienne" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"chronique" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"ci" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"circonstances" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"circulus" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"citadelle" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"citadins" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"citerai" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"civilise" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"civilises" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"clairvoyant" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"clement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"clerc" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"clery" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"climat" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"cloitrer" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"co" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"cochons" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"code" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coeurs" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coiffer" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"coin" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coleres" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"colique" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"collega" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"college" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"collegue" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"colportaient" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"combat" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"combattre" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"combinaisons" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"combine" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comble" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comedie" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comite" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"commandant" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"commandement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commandez" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comme-ca" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"commencant" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commencement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commencent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commencer" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commencerai" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"commencons" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commettre" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"communaute" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"commune" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comoneno" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"compatriote" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"complet" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"completement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"complicirt" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"complimenter" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"compliments" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"composee" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"composez" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"comprendrons" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"compromettant" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"compromise" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"con" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"conceptions" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"concevoir" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conchez-vous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"conduisirent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conduit" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confesseur" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confession" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confiance" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confidences" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confidente" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confie" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"confrere" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"congres" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conjure" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"connaissions" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conquerant" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consacres" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consens" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consente" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consenti" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"consequence" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"consequent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conservatrice" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consideration" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consideree" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consiste" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consister" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consolation" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consommee" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"constamment" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"constatation" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"constitutionnel" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consulat" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"consultez" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"contenance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398406374501992
"contenant" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conter" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"conteur" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"continuite" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"contree" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"contremarche" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"convaincue" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"convalescent" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"convenance" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"convention" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"convertir" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"convient" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"convoi" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cordial" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cordis" 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0
"cordon" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"corsicain" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"costume" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"coterie" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"coton" 0 0.0409332787556283 0 0 0 0 0 0 0 0 0 0 0 0
"couler" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coulissen" 0 0 0 0 0 0.0654450261780105 0 0 0 0 0 0 0 0
"coupables" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coupe" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"couple" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"courant" 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0
"courroux" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"courtin" 0 0 0 0 0 0 0 0 0 0 0 0.236406619385343 0 0
"courtisane" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cousins" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"couta" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"coute" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"couvert" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"couveuse" 0 0 0 0 0 0 0 0.033167495854063 0 0 0 0 0 0
"couvrait" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"crache" 0 0 0 0 0 0 0 0 0 0 0 0 0.123152709359606 0
"craignent" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"craint" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"crainte" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"cranement" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"crazy" 0 0 0 0 0 0 0 0 0 0 0.151285930408472 0 0 0
"cremortartari" 0 0 0 0 0 0 0 0 0 0.00394415082432752 0 0 0 0
"crescendo" 0 0 0 0 0 0 0.408163265306122 0 0 0 0 0 0 0
